name,symbol,id,percentageChangeMtdUsd,percentageChangeYtdUsd,athTimestamp,percentageDownFromAth,breakevenMultiple,cycleLowTimestamp,percentageUpFromCycleLow,volatility30d,volatility90d,circulatingSupply,priceUsd,currentMarketcap
VITE,VITE,6ae61518-19f0-4b65-a59d-9bf7c70b4191,4.520962147,281.1652408,1614243600.0,90.23376618,10.23936164,1614531600.0,82.72005662,1.571640768,2.07620747,485273280.0,0.049337054,23963628.08
NavCoin,NAV,26d2ddf7-a061-4369-b5ac-609badca22d6,-0.546851284,153.5486016,1515798000.0,92.98617299,14.25755154,1584061200.0,722.3920652,1.422161189,1.61494044,71209857.58,0.334146555,23794528.59
Frontier,FRONT,b5208680-343f-42ab-aa88-bdc7e871dcb4,-1.335204151,86.78323128,1613592000.0,90.70075277,10.75355859,1624366800.0,11.87311194,1.626710871,2.107343772,45125000.0,0.522983594,23587664.41
Aidos Kuneen,ADK,fc7255db-1466-47c2-b4a8-839b2838d595,106.689951,232.1395923,1614344400.0,78.86283451,4.731003315,1624323600.0,226.4163653,3.828782326,3.032277956,25000000.0,0.934445023,23361125.57
SuperCoin,SUPER,48ec3146-1645-4d62-9aed-9a4b37198acd,3.503497823,-89.89317102,1617170400.0,90.93151995,11.02720626,1624366800.0,50.00669381,2.33751653,2.739891169,53245832.98,0.420339768,22420849.59
Cortex,CTXC,a8b53d2d-a2fd-4586-ba67-345e182cc919,-19.86299644,48.07182068,1525413600.0,94.47276169,18.09221791,1584061200.0,275.0156441,1.136250747,1.987009408,180686314.9,0.121600519,21952106.52
Qash,QASH,7baeb4fd-46c2-4746-9e23-48af4f285b23,-4.229903386,84.95479546,1515992400.0,97.49603808,39.93670956,1584061200.0,123.1218341,1.487745965,1.320408799,350000000.0,0.061902753,21671311.1
GIFTO,GTO,af3e1ab6-096b-4bff-9c2a-238bc69740f2,-9.617043125,29.71588673,1515758400.0,97.18850368,35.56824858,1584144000.0,618.008159,1.267719984,2.179641239,770236879.2,0.028050653,21568239.4
Shyft Network,SHFT,43a7712a-f520-4962-b60f-e9dffc3ee827,-38.22800709,-90.76933585,1617890400.0,91.22897859,11.4011807,1626213600.0,5.420630259,1.790525273,1.698983631,55700000.0,0.385265988,21459315.53
Peercoin,PPC,2cffe1ba-a84e-479c-92c3-ab20bf775c4d,-12.64528487,130.9237772,1515844800.0,92.02945792,12.54619812,1584061200.0,714.3024609,1.381484151,2.652531352,27035988.95,0.78835423,21313936.24
SUKU,SUKU,cb9a2cbf-62bc-4d7a-8cd3-960d05d07fa5,-23.91355512,15.40165079,1616284800.0,83.62408461,6.106528865,1626649200.0,7.561778423,0.849173943,1.025718651,119149903.0,0.175999883,20970369.0
Red Pulse Phoenix,PHX,05eae4ce-a2fc-4d85-8815-ef7a1a0bc2eb,-21.65119501,72.89134287,1540728000.0,88.08845637,8.395217536,1584352800.0,346.006996,1.172218303,1.593553898,3610409683.0,0.005512015,19900633.21
FXF,FXF,edc115d2-306e-4cca-90e8-df5933868758,-25.15785617,-44.80341343,1616806800.0,80.43443834,5.111021177,1621785600.0,33.52925938,1.762339891,2.26258141,69897191.1,0.283824912,19838564.09
Radicle,RAD,7cb9c161-43d2-48e9-a4d4-f3f650a5bba6,-6.280845024,-74.86913153,1618527600.0,84.98294402,6.659094839,1626422400.0,6.371744604,0.558418583,1.188988587,4903705.0,4.02574989,19741089.86
GoChain,GO,a23d44ed-ad05-4b65-9740-d7f9746daba1,2.504645202,143.5793739,1617105600.0,80.77090011,5.200451429,1624366800.0,33.69370307,2.568803963,2.341110793,1089474054.0,0.018036261,19650038.07
Quantstamp,QSP,39fae3bc-9b4b-42ae-87f3-06c25487755b,-12.58229125,-0.570209268,1515387600.0,96.62267681,29.609248,1584061200.0,535.6355124,1.152477628,1.592126912,713801946.7,0.027417824,19570896.09
IDEX,IDEX,74611b6d-9ef2-48c1-8da5-cabb8c7b7184,-9.160631505,2.266294177,1618045200.0,85.17844185,6.746928965,1624366800.0,18.84267235,1.262760332,1.767765558,580310722.6,0.032954424,19123805.74
DeepBrain Chain,DBC,b2d068ec-fbd5-4884-beb0-7ad884773733,-12.11675729,859.863326,1516849200.0,96.78227737,31.07788065,1584061200.0,1452.700919,1.817393941,2.134082652,3200000000.0,0.005959782,19071301.91
BitKan,KAN,696653b8-b657-486c-9d85-f7359eec1a3d,-6.813505229,14.40038071,1527264000.0,94.70409375,18.88250947,1549476000.0,79.58057086,0.811771554,1.584980036,8982145698.0,0.002113349,18970174.42
Convergence,CONV,fbf6f7b1-222d-4809-bb0e-b81ba86b8846,-16.70289612,-86.6335838,1617105600.0,87.15326767,7.784080605,1626778800.0,18.29338815,1.140280689,1.6933677,856827538.2,0.022095206,18931780.85
Nest Protocol,NEST,7ec2c5c8-de8e-41f2-babc-b216ac588510,-13.59272186,-62.78385173,1597377600.0,94.1895445,17.21035468,1624366800.0,5.927956548,1.269040928,1.657477991,2005474261.0,0.009382913,18817190.52
Restart Energy MWAT,MWAT,ba11ef1d-72a1-4a4b-8c67-25bca38f01bd,-0.404695901,1137.812096,1626019200.0,42.94348019,1.752648082,1626411600.0,23.41369237,2.041783372,3.142280147,500000000.0,0.037330001,18680209.34
OLY,OLY,fca42001-3e7e-441e-8367-3624cefd7e2c,-11.08813452,-98.60823211,1614268800.0,99.09327686,110.2872486,1617134400.0,199.5974916,2.043195573,2.344959341,1166301034.0,0.015974625,18631222.1
pNetwork,PNT,7da15718-2688-46ac-bdb5-116d73159a53,-18.8602933,63.43218193,1620298800.0,82.77028128,5.803925277,1626771600.0,7.776558695,1.251750223,2.653210451,31389873.85,0.581436838,18245718.12
Solve Care,SOLVE,4e761f3a-687b-4a59-87f7-69df2840e643,-16.15963117,-50.48742743,1545264000.0,98.49939949,66.63998801,1624366800.0,34.22471079,1.37498629,1.694026591,392725972.4,0.045506857,17949480.03
TrueFi,TRU,db7344b5-586a-4e9f-917f-1ce09831decd,-20.42941045,-52.83427736,1613196000.0,80.07366574,5.018484519,1626832800.0,8.089200982,1.497182662,1.724261827,140608485.0,0.127030266,17861533.27
ARMOR,ARMOR,8fba191b-72d0-4b49-ac12-142d8d6a948c,-30.7052145,-79.0360027,1612418400.0,91.44133575,11.68406624,1626786000.0,15.20207305,0.884533224,1.18771565,107869874.0,0.165233461,17823712.64
Project PAI,PAI,a6639d1b-1d94-4569-9f1a-31f728839b89,-29.05609439,82.44366258,1531119600.0,99.27035313,137.0525991,1609416000.0,93.74154515,1.425487265,2.037165392,1559191689.0,0.011057969,17327504.19
Cindicator,CND,2bf65e13-b765-4b92-8842-4b7bfe57ae32,-19.26709608,4.498701019,1516672800.0,97.39891035,38.44542618,1584352800.0,282.7568575,1.283769343,1.498454582,2000000005.0,0.008892901,17151487.43
Nebulas,NAS,459020d6-fd72-4e90-999a-f226fee9affb,0.60860186,17.36808011,1517266800.0,97.8357347,46.20505634,1584352800.0,81.58337011,1.146299567,1.706680113,59401777.93,0.288181094,17123821.82
Skycoin,SKY,fb078bcb-6936-4d06-9a8e-5e6eaf70f12e,-8.461005807,48.7547139,1527210000.0,96.86697682,31.91805301,1584061200.0,295.7479056,1.260021482,1.700150693,21000000.0,0.813876487,17060156.02
LikeCoin,LIKE,7c920760-59c7-46f7-8f79-d9437d753c69,-4.853637042,31.3437756,1622332800.0,40.91920159,1.692597302,1626800400.0,11.48017455,0.833897004,1.158682127,1038910330.0,0.01620081,16831188.61
SWINGBY,SWINGBY,7b2654f9-848c-4fbc-9879-943a225398ef,-7.259973445,9.044625581,1613768400.0,93.83019372,16.20796431,1624366800.0,39.89728613,1.253565925,1.55589697,221920544.9,0.073368198,16281910.47
AirSwap,AST,7e2264ac-e8c9-4164-af67-a10f18d55b45,-13.58967311,40.41378644,1515848400.0,94.42301896,17.93084811,1584352800.0,1367.541678,1.469732449,2.384450062,150000000.0,0.107334089,16103400.09
Obyte,GBYTE,56753cd6-554e-4a7e-b0ab-4c6144faaac0,0.155032446,-9.91240203,1515884400.0,98.20398511,55.67882578,1584061200.0,117.6024436,0.952156327,1.740725211,753680.6874,21.17547653,15959547.71
Stakenet,XSN,bd2f6d40-3f35-4328-8391-73e17292cbbf,-19.17716511,-57.90674823,1615899600.0,77.60862243,4.466004813,1626796800.0,8.42371361,1.061360868,1.784615203,118530443.5,0.1328,15740842.89
Kylin Network,KYL,57c81b50-fd06-4f1f-9a7d-1b48c7706f60,-37.97019666,-92.62093076,1615662000.0,94.6243142,18.60227768,1626768000.0,21.10651067,1.602280099,2.158693965,135879512.0,0.115747272,15727682.86
Bit-Z Token,BZ,d0e68656-92e3-4c00-8127-824cabed9a5d,-22.53661658,130.2424425,1618545600.0,71.45767555,3.50356889,1620176400.0,6223.713139,1.036002963,1.118028084,113002609.7,0.138501181,15650994.91
SIX,SIX,ebc695d1-d7dd-4fa7-8e28-8ee364e7a5d3,5.669904488,618.1069165,1617361200.0,67.67413552,3.093498089,1624885200.0,12.36113463,1.174092298,1.546785518,273776596.0,0.056779163,15544805.97
Bankera,BNK,c498b989-076a-48b4-b527-f481c03f2dd6,-12.83832051,-65.51767557,1528225200.0,94.52475474,18.26402203,1626753600.0,33.70076958,1.300796427,1.898506958,24878912108.0,0.000617348,15358945.94
BABB,BAX,cd921c75-7c41-46ab-9bcd-ae4815e4ea06,-15.90331009,1208.056353,1620406800.0,87.53945312,8.025329942,1626825600.0,9.275006586,1.19412452,2.82354592,49837500000.0,0.000308288,15296658.77
BoringDAO,BOR,16562f2e-75d1-4d96-a26b-da2e74c61363,-45.86606093,-77.41040148,1621353600.0,81.03947547,5.274115696,1626825600.0,12.3417147,2.467700093,2.590848419,108586.9352,139.7358365,15173486.22
UniLend,UFT,9936686e-b6f1-48f9-a68f-6398d8874e3a,-29.68260237,-22.13709898,1615658400.0,87.83458762,8.220025502,1626825600.0,12.07776926,1.022324229,2.345718283,31134300.0,0.485786943,15124636.42
Cover Protocol,COVER,32a09eda-6df7-4915-a612-3ac621dbd15f,18.52019387,2244.536454,1613516400.0,88.65362494,8.813387489,1625194800.0,25.09417433,1.519800651,1.986200156,78207.50286,191.1648641,14950526.66
Particl,PART,e13fbb30-d09b-441d-8ded-d029e0fc092a,-2.742216786,137.6181137,1515920400.0,97.33903532,37.58035599,1584064800.0,470.9836764,1.450498055,2.243914155,11376819.82,1.281589707,14923392.36
Raiden Network,RDN,1df56430-f229-4f98-b907-cbf982cecddb,-23.47132019,36.73070748,1515556800.0,97.36168873,37.90303339,1584352800.0,367.9748639,1.162171027,1.82927582,66793931.0,0.221268049,14779362.77
TokenClub,TCT,9255a377-2a7f-4316-8b4d-751d3a8c9c0b,-20.86630319,109.3690325,1620543600.0,84.41187175,6.415138392,1626771600.0,15.82168609,1.239148878,2.161812884,817902279.4,0.017967241,14694712.11
Lambda,LAMB,8d807555-a3fa-493c-82bb-fea5c93082f0,-2.747765126,-32.85207839,1562220000.0,96.28926122,26.94881154,1584061200.0,26.79840738,2.006951238,1.888204001,1460565856.0,0.010042197,14583067.07
Waves Enterprise,WEST,05671c0b-bc29-4e79-91be-e50cf555490b,15.19368595,53.19240056,1620320400.0,54.97700323,2.221087159,1624885200.0,23.75380333,1.510919392,1.635511036,41965923.0,0.346711483,14550067.39
Keep3rV1,KP3R,ab88c57d-d551-40ef-835f-7b437595f303,-18.4957935,-68.63587584,1608087600.0,87.45949284,7.974159157,1626750000.0,9.837660309,1.322193062,1.839592147,200001.0,70.53353674,14176499.9
Phantasma,SOUL,8b88329d-a168-4590-a664-110db3c90308,-17.43261037,-56.44176366,1617678000.0,85.8267776,7.055558518,1626782400.0,21.79779087,1.445780696,2.02684649,101765516.0,0.139208564,14166631.3
GameCredits,GAME,57d1ac75-9212-45fc-9caa-2c0790c48398,-25.11262392,66.97717311,1515880800.0,98.61529209,72.21739645,1573351200.0,606.97783,1.932388734,2.268904513,151514297.7,0.092666651,14040322.49
Santiment Network Token,SAN,389f1585-1843-4047-9230-a9c455cebd45,12.28504661,146.6453464,1515157200.0,97.3517081,37.76018795,1584061200.0,261.3250404,1.543376273,1.630487546,63293578.96,0.219143178,13870356.07
Darwinia Network,RING,0ebe7cff-6eed-481a-9a15-4d05637fd367,-16.15252819,-37.06563666,1615676400.0,89.60229781,9.617509537,1626829200.0,18.34449015,1.416486156,1.795971828,451602953.9,0.030571017,13805961.76
Blox,CDT,b95fa6be-54ac-43b6-9c34-365f3617a0a5,0.292968831,95.66914296,1515132000.0,95.1564184,20.64587907,1584061200.0,685.5322582,1.302375844,1.698583864,1000000000.0,0.013689956,13689956.35
Measurable Data Token,MDT,aaaac613-ebb5-4af0-ab62-1675cf0a8b8a,-15.29516556,-10.35027509,1618041600.0,85.45151831,6.873569501,1626825600.0,12.25920977,1.430900776,1.866025987,671990346.0,0.020140442,13532117.12
Neblio,NEBL,e492aeb7-4a91-478b-b42a-fc547e36ab9b,-22.33300923,10.54896704,1515502800.0,98.76630266,81.0571576,1584061200.0,219.185989,1.431634956,1.750164273,17678159.8,0.76125527,13475569.29
dForce,DF,cbe8acb0-d467-4684-8719-235ee4a4a46a,-11.90863563,2.299451908,1613602800.0,81.06116846,5.280156793,1626757200.0,10.92423479,0.937597951,2.466348184,114772956.8,0.11725504,13457707.64
Factom,FCT,d0c11dc9-78cf-4372-a6fd-9ec6c7c470a7,-7.960034568,39.11171931,1515337200.0,98.30086387,58.85343639,1604145600.0,83.45474396,1.224473435,1.568250523,9834141.69,1.356409732,13339125.5
Tael,WABI,9739176b-f135-45e1-ba5d-c3113dcf591a,-16.55766126,42.15132907,1515603600.0,97.68707921,43.23537608,1584356400.0,199.8450106,1.235358175,1.963941961,99699999.34,0.133490141,13298699.42
Props,PROPS,096e91bc-cdca-4f1c-a14e-49a2b8495ee3,-29.33962104,-54.6271051,1620540000.0,79.74145155,4.936187814,1626778800.0,3.376055657,0.752884122,1.259262221,358682008.0,0.035985332,12907291.12
Callisto Network,CLO,b3cb7b79-ced6-4369-97ae-78692bb6e247,-32.88948069,146.09375,1618077600.0,77.48492294,4.441468254,1626789600.0,32.59668508,1.245445785,1.47316052,2575109612.0,0.00499,12849796.96
LBRY Credits,LBC,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,38.36321467,-79.62595787,1468454400.0,98.90639609,91.44078494,1571061600.0,278.5649262,2.289925734,2.304041088,521054806.8,0.024325847,12675099.32
Meme,MEME,c2228c93-f740-43fa-9f9e-d67718b9d422,6.405898614,16.94898001,1616594400.0,88.87691369,8.990310533,1624640400.0,56.78090837,2.14544859,1.968844098,28000.0,450.6715287,12618802.8
DXdao,DXD,3ed8680d-0a92-43cd-aeee-97189e683470,-0.728121173,87.30389943,1620943200.0,48.59089066,1.945180558,1624370400.0,33.62183994,1.107201511,1.727743181,49320.0,255.5136633,12601933.87
Quantum Resistant Ledger,QRL,745c2adf-28ae-4835-aa6f-3f642a82c6b2,-15.70118154,7.226394297,1515538800.0,95.95280515,24.70847186,1585512000.0,262.1450435,1.121345277,1.233003745,74457401.45,0.168869294,12573568.85
APY.Finance ,APY,5ec644ea-ced0-4609-b6e4-12ab2514c47d,-19.18130624,1.371346585,1613242800.0,95.21124323,20.88224665,1626771600.0,7.086173352,1.157530698,1.379557316,37377243.45,0.335261168,12531138.31
Ignis,IGNIS,8bd02c79-b349-4021-b4b5-58495f110e86,-18.74945659,-55.4168166,1519095600.0,94.2352711,17.3468695,1584061200.0,47.02982818,1.811005717,1.879449124,761143950.0,0.016379733,12467334.95
Robonomics Network,XRT,3c5b43f0-5d29-486a-99fd-15667496c332,-18.84494523,-67.58902996,1618200000.0,84.60779618,6.496795468,1624366800.0,14.89692535,1.30213988,1.829115979,1034838.984,11.68398489,12097174.59
BnkToTheFuture,BFT,503d237d-aa10-48c7-a22a-e6f723cbc032,2.114488847,124.6860749,1525284000.0,95.49462448,22.1957081,1584554400.0,394.1550483,1.955259112,2.857481501,729959998.3,0.016301423,11899386.35
InsurAce,INSUR,8671a14e-f12a-44f0-9db7-26d9b900ece8,-2.758212282,-80.81805489,1617256800.0,92.76040124,13.8129202,1626811200.0,3.820982252,2.994168808,2.091270312,11266626.49,1.050129739,11831419.53
Meta,MTA,dce1ffbd-f107-4ce6-bda4-1d1268be8f0c,-2.192351148,-23.27516461,1598886000.0,93.36434066,15.0700925,1624366800.0,14.64559033,1.096917069,1.700617579,17336543.53,0.676336221,11758931.49
Propy,PRO,b84be4dc-e6df-48e7-82db-031de8161794,-9.483074934,95.1667063,1515682800.0,95.53065303,22.37463342,1584352800.0,442.8251841,1.831280635,3.191144069,70850406.0,0.166007168,11743667.68
AppCoins,APPC,70994511-98b8-4312-b4da-79ddd24e6a63,-13.56140654,73.50295231,1515765600.0,98.51020295,67.1232368,1584352800.0,203.6741047,1.263204027,1.727011093,244978417.0,0.046570338,11408727.64
dHEDGE,DHT,7ead16ab-1936-4ba0-a7b5-cd00be419a7e,-8.514729224,-23.24369032,1616443200.0,85.81822983,7.051305923,1626778800.0,2.393135091,0.762074457,1.4896429,14815359.3,0.763025565,11304497.9
Nxt,NXT,9530cacb-db90-41d8-b688-c208eee6be66,-4.185860609,6.244501823,1514044800.0,99.46643533,187.4187076,1584061200.0,92.33588632,0.993362179,1.730798594,998999941.5,0.011242185,11230941.76
Davinci Coin,DAC,f43e1c2b-945f-4d6f-b88e-5bb22289e3d4,-24.42686756,-44.60167868,1617372000.0,96.25943345,26.73391819,1626750000.0,9.877188143,1.709334531,1.793109632,8478561025.0,0.001295768,11000038.73
MUSE,MUSE,c2d8a059-76db-4ace-b06b-d52443f0847c,15.1333822,-39.83136999,1617739200.0,88.48084338,8.681191106,1621785600.0,149.6537651,2.838695533,2.985798954,508554.0,21.39993557,10883022.83
The Midas Touch Gold,TMTG,072aa378-d8e9-4cc5-b05b-91438f23e96b,-51.58751795,-80.21187347,1596549600.0,96.8696688,31.94550145,1626858000.0,10.89088541,7.400727427,4.492354788,8743351829.0,0.001220059,10667406.86
Pickle Finance,PICKLE,f8e31a13-c525-4ea4-b11c-22f22ad2e089,-20.38386437,-24.69309874,1600246800.0,91.01576117,11.13060348,1626800400.0,12.13263771,1.253210372,2.308314858,1542771.361,6.810323263,10522021.92
SpaceChain,SPCV2,00af9860-7bd6-4a24-a8c6-0b6136ab03f9,-11.29485579,64.72578662,1613754000.0,54.66876681,2.205984549,1616245200.0,44.7784178,0.712388532,1.450566755,308710931.8,0.033957515,10483056.05
Dentacoin,DCN,a73bd1f9-e280-42a7-8de7-2fe414f995c4,-17.44852804,76.13803768,1515348000.0,99.77250785,439.5756125,1585573200.0,886.4941409,1.389851964,2.155760939,548000000000.0,1.87e-05,10253556.47
Moeda,MDA,4a4a2571-bdbb-4156-98b3-59851cec6947,-5.58617921,-3.313534739,1515862800.0,92.43307074,13.21540041,1584061200.0,133.0986772,1.093616544,1.525460319,19628888.0,0.51863133,10175809.86
88mph,MPH,309addcc-f775-4001-9880-67c1ee2a4d58,-13.24879527,-30.39755113,1613181600.0,87.97445095,8.315628631,1625400000.0,18.4387372,1.049745552,1.610429178,370987.0311,26.81533574,9948141.794
Crypterium,CRPT,569cedc1-6e34-4fde-80be-4c9068790aa4,-29.63572576,-58.48825113,1588975200.0,88.00511968,8.336890182,1626757200.0,21.09125176,1.249117922,1.629663221,82416919.86,0.119345258,9836068.548
Aragon Court,ANJ,93fea2c1-521b-4c80-83fc-cab83ffa6f5e,14.79481917,161.8255556,1617393600.0,61.81231222,2.618645061,1624701600.0,55.50276796,2.136510633,2.522613799,122645461.4,0.080017781,9813817.62
CBC.network,CBC,791ba03b-776a-4c4c-ab65-a15bd83556aa,19.23665009,-23.25487766,1529200800.0,84.12439531,6.298972666,1557928800.0,1593.660043,1.097051511,1.633828672,155864700.8,0.062418906,9728904.05
Ripio Credit Network,RCN,44e04dbf-263c-4548-9931-209c8f592ea2,-48.65874052,-48.74083597,1515038400.0,96.41812349,27.91832709,1549342800.0,94.40555154,1.663242521,2.04493146,508404745.8,0.018935857,9627079.673
TrueChain,TRUE,fb340088-0f49-4e03-8b30-39ee8a11d46f,-5.984638883,-16.03876546,1526292000.0,96.72939401,30.57537356,1624366800.0,26.12343984,1.528496722,1.539540416,79575542.96,0.120341596,9570110.344
Genesis Vision,GVT,f920cbc1-26fb-4d71-9a82-163313e1c6e2,-7.038478069,42.59570737,1515319200.0,95.57352853,22.59135761,1584061200.0,431.2437943,1.434361166,2.086897206,4426883.312,2.081755747,9215689.775
Metaverse,ETP,7c55c9aa-710b-4b63-b2b6-a166280ba215,-25.54319122,34.4962514,1515128400.0,98.01924424,50.48578035,1584064800.0,98.09718663,1.004209932,1.486778957,78683573.13,0.116764112,9187417.583
Lympo,LYM,e77b8358-2f42-4920-9951-99bf88d1eecc,12.52027798,269.5609632,1527782400.0,92.4601726,13.26290308,1584061200.0,881.6946233,1.884487026,2.203614378,826672979.0,0.011101326,9177166.59
Nucleus Vision,NCASH,888d34c2-dd04-4725-b65b-e6df53af83cd,-11.62644556,70.42154923,1519639200.0,97.46392099,39.4309482,1586991600.0,641.6181113,1.51931076,1.899831546,7181865278.0,0.001263135,9071666.898
Gulden,NLG,45c6e63e-4716-4ad9-aa15-81f1a8931e4b,-44.69396262,81.63531585,1515787200.0,96.78595272,31.11341912,1577127600.0,196.3403923,1.412056907,2.860989761,549318672.0,0.016487635,9056965.539
IQeon,IQN,199eac89-0c84-4964-b8e5-e9e21e7b37c4,-10.12847261,-23.27700458,1620525600.0,51.38584907,2.057014225,1626750000.0,4.82046947,0.536764433,0.856063484,5491860.199,1.642619607,9016478.965
TenX Pay Token,PAY,58cce05e-6fac-4f74-8da9-85eff14d8b3a,-16.80628604,-16.13523387,1502528400.0,99.2913111,141.1056388,1584061200.0,153.4699011,1.079792423,1.715832954,205218255.9,0.043439926,8906425.425
Presearch,PRE,f59f39ff-5230-42bb-acce-7767dc84cd83,2.888369753,94.33012934,1516086000.0,94.69545222,18.85174839,1573822800.0,1599.213363,0.885644695,1.259675713,350661436.0,0.025267113,8860202.287
Time New Bank  ,TNB,89c09f62-4919-4cd8-848d-925a6f21b383,-11.92217346,5.332612084,1515456000.0,99.31141282,145.2248935,1584061200.0,211.0349856,1.027745196,3.142193911,4074427418.0,0.002162562,8800109.573
Rubic,RBC,d58d34c2-6463-49a3-a7a5-e39e2b1cb051,-12.77019117,-64.7697381,1617379200.0,84.27493316,6.359273445,1626775200.0,11.50152326,1.226570295,1.87419689,102350000.0,0.084949232,8694553.862
Oraichain,ORAI,eb9e9e28-13b8-4355-a70b-d4ae2a4ba724,-10.48002621,-91.17573742,1617937200.0,91.52815783,11.80380819,1624366800.0,23.07029828,2.765252817,2.660489082,2044424.0,4.237064063,8662355.46
Arcblock,ABT,6f67ca1a-5a43-449c-847e-5cfac8d98744,-21.23304455,30.45324075,1525525200.0,94.92289122,19.69624927,1584061200.0,63.79163602,1.377320915,1.47273522,98554305.44,0.087290862,8564446.026
Zap,ZAP,4e257def-c3c9-4458-8cce-01d2cffdbdd2,-14.10235579,-65.62011037,1515816000.0,97.57774179,41.28379029,1573747200.0,3157.753117,1.057610742,1.919148289,236144465.0,0.036120794,8529725.489
BOScoin,BOS,145b283a-107a-4b80-9f5c-dcb7efec193b,-16.51502288,-66.76437259,1515819600.0,99.86245119,727.0146494,1594555200.0,1497.964242,0.481631096,1.892766375,865842500.7,0.009798725,8484152.321
Spartan Protocol Token,SPARTA,978528e4-f4fa-433c-bdf8-06be14e40886,-26.00203859,-82.27634328,1620266400.0,84.00798855,6.253122087,1626825600.0,11.0412047,1.697604763,2.172189496,37401757.54,0.226637965,8476658.217
FOAM,FOAM,bfd3f7bc-2e50-4660-9c17-e4e215d7aae7,-17.68638053,31.33240608,1564614000.0,83.5028226,6.061643005,1591128000.0,633.2078846,0.887291665,1.340248627,316571949.8,0.026540574,8402001.139
Aeon,AEON,ad442220-4a44-4624-9115-863d754bd44b,-1.41188197,146.9000755,1515495600.0,94.1362549,17.05394731,1584460800.0,692.9397828,1.652950463,1.981539449,15831459.31,0.528953996,8374113.667
Viacoin,VIA,d86e53ea-c235-4bce-a53b-4dfdbfa7d749,-17.27061437,17.1037027,1515459600.0,95.38516886,21.66926523,1584061200.0,389.3080588,1.297295098,1.628890712,23174729.74,0.360349933,8351012.298
CGG,CGG,9eae9073-a3ea-4781-8a1f-2c91534d1f13,84.95516299,-89.62193089,1616360400.0,91.66120978,11.99214723,1624694400.0,150.862522,4.543296559,2.953816772,28305691.42,0.293983003,8321392.172
Litecoin Cash,LCC,12f6fe5f-9bc3-4dee-8a2d-c2298cc00f26,-25.44888863,84.43150444,1620518400.0,89.90725172,9.908104044,1624363200.0,15.24810881,1.547561146,6.331578831,732475200.0,0.011238292,8231770.266
CWS,CWS,81ea2dd0-a3c4-4cdd-8349-2d784b1b8369,8.664986837,-72.00275954,1615910400.0,91.83677126,12.25005487,1626235200.0,25.85798882,2.321109946,2.361685219,1730598.158,4.727020876,8180573.622
HTMLCOIN,HTML,caf8b330-4c0a-41c7-a944-8dfc40da552d,8.377709186,245.8695578,1528902000.0,72.20230589,3.597420693,1573138800.0,763.1876107,1.587588108,1.598583801,53067332240.0,0.000153485,8145026.056
Bread,BRD,8f70b580-7463-4736-98bf-f0f394d3bd99,-24.09844636,45.9370241,1515319200.0,97.28399802,36.81882445,1604574000.0,90.50205572,1.206646115,1.596388163,88733977.69,0.091552458,8123813.752
Ubiq,UBQ,477af840-892b-4013-9fbf-daf7eaa29905,-6.47153876,30.62123456,1514973600.0,97.30048272,37.04365993,1584414000.0,859.5739755,0.904004342,1.502595161,42609099.35,0.188559211,8034338.165
Pillar,plr,bbdd0f8c-9568-41b9-812f-e09e138c7360,-15.70216182,73.48811245,1527649200.0,83.77475294,6.163234349,1604516400.0,211.7460928,0.904803466,1.757457393,259348201.0,0.030783338,7983603.277
Newton Project,NEW,5a8e6f29-6f25-4d3b-9d8d-5b1acef9e2aa,-21.66045907,37.73832679,1555668000.0,97.61797137,41.9810236,1609347600.0,60.54755152,1.305900681,2.20572989,20571994592.0,0.000381369,7845522.688
OAX,OAX,2753e7f4-da17-46d4-abd8-2bae4c66b150,-16.27626519,9.40003635,1515312000.0,96.40830913,27.84203979,1584061200.0,455.3260726,1.533902674,1.836438046,76215393.58,0.101472861,7733794.017
DIGG,DIGG,a21d07e7-38d0-40b3-a7e7-7ad716b718cc,-7.69940549,-62.40795496,1611601200.0,70.62102529,3.403794754,1612119600.0,29.43083014,1.405215181,1.333095822,300.5979296,25506.10221,7667081.518
DORA,DORA,8af0df4a-4d54-4c9f-a3d3-35c42505c257,4.72602659,-87.05202737,1617292800.0,93.36851988,15.0795898,1624744800.0,21.12436728,2.174838377,2.038965091,1561333.534,4.886317653,7629171.607
IDLE,IDLE,db461ee4-abb7-4731-8f22-272540b058b2,-27.49764344,57.94784453,1613253600.0,88.58800242,8.762707781,1626703200.0,17.26620293,1.761650307,2.415537529,2329238.726,3.264067248,7602791.84
Blocknet,BLOCK,deac2708-1316-475a-b0a3-2a283fd4eb13,-9.842840952,-42.25766847,1515268800.0,98.28469387,58.29863159,1584356400.0,155.6540191,1.588302423,1.451934131,7855850.865,0.963983292,7572908.975
HAPI,HAPI,e60d6dcb-8d98-4869-8685-a0cb8eaea3a4,-15.54320505,-54.82985606,1617804000.0,99.92266105,1293.009576,1626343200.0,16.55093445,1.658415672,2.179470799,180222.5672,41.90050626,7551416.807
Swerve,SWRV,577bebe9-f569-44a1-aed8-0484325fddf2,-14.99838081,21.9973353,1599296400.0,98.27807897,58.07467249,1609257600.0,50.12075143,1.509403917,2.395954381,13837863.91,0.545417494,7547413.055
