"name","symbol","percentageChange90dUsd","percentageChangeYtdUsd","athTimestamp","percentageDownFromAth","breakevenMultiple","cycleLowTimestamp","percentageUpFromCycleLow","volatility30d","volatility90d","sector","category","circulatingSupply","priceUsd","percentageChange24HrUsd","currentMarketcap"
"IOT Chain","ITC","-61.87740517391046","43.56844792683779","1515679200","98.85767332427262","87.54063274966788","1609376400","53.0970694727931","1.3063246894080636","2.175476168279928","IoT","Services","87214657.4756","0.05683378708821162","8.43837778255262","4957151.919716113"
"ODEM","ODE","-20.980192991366174","47.1439379610365","1533513600","97.07537593984964","34.19242881933286","1609056000","47.31111531906835","0.7526707937791214","1.121272026117153","Misc","Services","0","0.015559","","0"
"IntelliShare","INE","200.58483017814544","-61.75114080380515","1563094800","97.34975375072942","37.73234280683253","1569942000","86841.5953035386","7.347575467343427","6.1349332529175875","","","318115547.7645725","0.0026560895714994905","-6.776941288035874","892346.2396847864"
"Bankera","BNK","-80.4558178951072","-65.51767557094335","1528225200","94.52475474248561","18.26402202947113","1626753600","33.70076958485521","1.3007964274841486","1.8985069583458536","","","24878912107.742558","0.0006173479721582331","28.72070932083759","15358945.939217782"
"Crowd Machine","CMCT","0","-51.681138885416075","1529503200","99.69368858955883","326.4651481835871","1604491200","28.164556944741154","","","","","470164800.437295","","",""
"Thrive Token","THRT","-80.4470169404636","-83.7325197528856","1558022400","93.39701020570688","15.144654636060263","1587448800","146.08684934542543","2.1504973354071986","2.9949748498896436","","","103247500.09679195","0.0011761810670693467","","121437.75483608723"
"Ampleforth","AMPL","-4.585366336660212","10.670431610538557","1594526400","73.13586207494764","3.7224347298613383","1600380000","12729.112484078041","0.8882089517430344","1.3472924469605463","Currencies","Payments","117314885.87229975","1.070712436416031","8.267204331363942","125610507.28019868"
"IXT","IXT","0","-63.33125430010747","1515510000","99.93093543410603","1447.9204886850096","1593756000","81.50985889198367","","","","","35778843.83119764","","",""
"Native Utility Token","NUT","-56.22873199786795","-62.774428616132504","1599836400","67.29556968521159","3.057689708625855","1623664800","232.6656983411054","0","3.0600110626541492","","","0","","",""
"Intelligent Investment Chain","IIC","-47.37674042025069","79.73820810944771","1554681600","83.79277505083263","6.170087742574175","1609315200","148.03607763035626","1.1676311976445122","4.087653738174182","","","","0.0001357462665026043","5.777437881968496",""
"YOU COIN","YOU","-67.80608855161557","-7.529928864828067","1526443200","98.69560151851383","76.66368937049371","1544176800","31.133482821148466","1.0582855087646001","1.4648978465843165","","","556120198.410192","0.004603636937926368","0.4215197374055588","2546401.542536093"
"Crypterium","CRPT","-66.73530810224058","-58.488251129813875","1588975200","88.00511967643185","8.336890181681504","1626757200","21.091251759434826","1.2491179223117723","1.6296632210361526","Payment Platforms","Payments","82416919.85901551","0.11616224055349757","8.307444680845368","9573734.07034129"
"Game Com","GTC","-47.53623471882564","-2.3736578191820956","1623621600","99.95361598214252","2155.9150030349892","1626750000","11.118040415351162","5.944560003554065","4.672193163423007","Gaming","Media and Entertainment","761444189.761888","0.004695223183731719","7.4021797778582","3590231.548944254"
"TrueChain","TRUE","-53.26258708565105","-16.038765461136318","1526292000","96.72939400723325","30.575373561095287","1624366800","26.123439835631796","1.5284967222407329","1.5395404162853028","Smart Contract Platforms","Infrastructure","79575542.96","0.12029713511832471","20.201990851567963","9572709.843573172"
"Solve Care","SOLVE","-80.54450277341704","-50.48742743021767","1545264000","98.4993994898726","66.6399880082069","1624366800","34.22471078688896","1.374986290457127","1.6940265914357497","Healthcare","Services","392725972.4143333","0.0465706502165853","10.577034486630476","18289503.892276246"
"Po.et","POE","0","-63.426316158399","1515160800","99.67555747554245","308.2210020625113","1605168000","26.764130344036897","","","Content Creation and Distribution","Media and Entertainment","3141592653","","",""
"Ripio Credit Network","RCN","-82.26992448566007","-48.740835974632645","1515038400","96.4181234906968","27.918327094825866","1549342800","94.40555154024456","1.6632425212523745","2.044931460282449","Lending","Financial","508404745.75","0.019440881878262675","-6.625464557303415","9883836.608473917"
"Lunyr","LUN","-61.314732502303904","63.98377269311728","1515607200","99.78302372048385","460.879872320591","1608778800","131.41339972356215","2.3202082520692793","2.2652579975080154","","","2297853.07853158","0.14774862242489845","3.059914604533375","339504.6268878529"
"Ti-Value","TV","-57.72743724291609","-61.012992043894535","1533898800","91.85037040542545","12.270496326185553","1584057600","2856.640550258634","3.9108268588001422","2.7681639834590115","","","","0.08565675869999999","",""
"HeroNode","HER","-78.79843166855537","-66.09736648988226","1555311600","94.99049758543491","19.962062441421494","1589576400","28.365985530529393","0","8.52590395660114","","","1104440664.7770875","","",""
"BitTube","TUBE","-70.60392547325407","-63.37858456806674","1528329600","98.08328165990852","52.1725064702136","1584356400","58.312664786364465","1.5881249932480048","1.7954460948961541","","","315977489.400715","0.0050571760704715","21.232944727259117","1597953.798204958"
"Ormeus Coin","ORME","-65.65449087069149","-70.08683616911934","1511110800","99.87405194958441","793.9781494833212","1589821200","15.836797149681528","1.229067972991274","2.33120877910867","","","35904998","","",""
"Cosmo Coin","COSM","-59.050092280237344","-27.279644098455492","1559088000","99.26692574955115","136.41182995961356","1601719200","50.60633383581724","2.724502708084245","3.6112219799054075","Rewards","Payments","670780888.57439","0.0006354517404416804","","426248.8830996131"
"Vetri","VLD","0","0","1542744000","92.44660318547247","13.239076730044038","1563951600","24.79155393093394","","","","","361854969.7766766","","",""
"OpenST","OST","-88.27542037720687","-76.10722043715899","1515628800","99.72953255702456","369.73026734710425","1626818400","19.81815325237333","1.7246517568224111","1.8859578227149048","Smart Contract Platforms","Infrastructure","763665268.9074074","0.0031797344525978724","6.462933305434674","2662893.269843743"
"Origo","OGO","-78.05149430256306","-24.889516818857494","1562634000","97.9640162730013","49.11630612461367","1584061200","18.755625445610164","1.7129228950047817","2.00113728337493","Smart Contract Platforms","Infrastructure","440516789.14682186","0.004724412042818621","5.103223106574759","2081182.8237090365"
"TopChain","TOPC","-63.631148771884746","1.3001310541589715","1516834800","98.70140017720873","77.00601697685042","1626829200","15.855523418106737","1.6735637900594658","1.8109044758889112","","","","0.0016913691497100248","14.015834194215039",""
"Meta","MTA","-73.6914178686448","-23.275164613879802","1598886000","93.36434066130786","15.07009249509029","1624366800","14.645590332286396","1.096917069447806","1.7006175792373661","Asset Management","Financial","17336543.52700985","0.705850301565858","6.881808114906571","12237004.476649527"
"Nectar","NEC","-15.278655728458517","-32.61851218349659","1598202000","87.9320071154309","8.286382081635656","1626746400","0.7081025810271412","0.9858927655692994","1.3209271353983645","Decentralized Exchanges","Financial","0","0.04769935522530277","7.280901157421706","0"
"ZrCoin","ZRC","-33.80172822459774","-34.85922125860362","1515859200","97.44554122495298","39.14723579681139","1626613200","10.622578091883884","0.6401309644388603","0.90324405300733","","","4988893","0.1682525523864796","6.343630417387766","839393.9808330414"
"Incent","INCNT","0","-76.47232498332079","1515160800","98.34764634210812","60.519731670266594","1605801600","15.266368322527017","","","","","46015890.96716493","","",""
"Davinci Coin","DAC","-85.80688640271146","-44.601678677476045","1617372000","96.25943345447517","26.73391818670854","1626750000","9.877188143421785","1.7093345311824029","1.7931096315780988","Infrastructure","Application Development","8478561024.799699","0.0012998841702792604","3.6203048140031404","11021147.262883833"
"Phalanx","PXL","-96.32288504622825","-88.08415550624072","1617001200","98.89182035054714","90.23807651527649","1626645600","30.067588406881402","6.016550333571606","3.785536414089701","","","1804500.70240048","0.002875558726710283","","5188.947742142535"
"BUMO","BU","-62.27488867891707","-71.14943237856228","1561921200","99.47797236835024","191.56074111243865","1624597200","14.317313673477383","3.5318944739731966","3.255062964596572","","","","","",""
"Ink Protocol","XNK","-58.489831197793244","133.118898830163","1542866400","90.49942590802908","10.52567971492497","1588046400","487.39069277909124","1.6585271893416675","2.3048326534766734","","","427113381.9591314","0.0010973925640992055","4.366077955818234","468711.04938921455"
"Playkey","PKT","-91.45240815528196","-50.37062618896575","1518955200","99.59702225523031","248.15266177330662","1606089600","31.819500656025806","4.905440193162857","3.41159593173853","","","17414613.90131347","0.006883540591850193","","119874.20168108991"
"Cred","LBA","-66.85888138204766","45.42495532681517","1527350400","98.24137048428102","56.86245972001503","1611885600","145.08951689485005","17.599615665684038","11.574405091458992","Lending","Financial","990410204.8211558","0.003343378318746572","-26.22143952580088","3311949.9430010365"
"Aurora","AOA","-25.278639726383766","89.17482478701375","1561896000","91.61164833964483","11.92129324675521","1584061200","379.59695236626175","","","","","9970001542.282217","","",""
"Enigma","ENG","-60.562480995189674","-89.53219272312968","1515614400","99.21293264883234","127.05392982143412","1626786000","5.4708731251784135","1.2688620396221795","2.0997793917970617","Data Management","Services","13937776.53340967","0.06089817320000001","","848785.1293544779"
"Robotina","ROX","-76.22013604828965","-72.37532307050493","1551783600","98.0371281326921","50.94576047755581","1612278000","516.5368751029005","1.4519755214659509","3.0304869240379357","Energy","Services","0","0.0017662236772600678","","0"
"CyberVein","CVT","-97.61146736999889","-95.477496434482","1618318800","98.41107136611687","62.93548864785326","1626847200","4.475367621959475","2.5895443522158605","2.5309192533472142","Data Management","Services","1060404495.64999","0.005397182257533198","-0.4056430413590173","5723196.329730566"
"Fortuna","FOTA","-81.19458368847893","-85.625573025174","1524409200","99.82003185671213","555.6538961456585","1624370400","31.282574265281877","4.0764047697017425","2.711105295134672","","","479997016.050807","0.00016880984999999998","","81028.22427998431"
"Acute Angle Cloud","AAC","-52.48162052633777","-51.92966161383601","1519923600","97.4635074272308","39.42451914646265","1579928400","354.24838889447665","33.867699434802184","21.297448204463944","","","250000000","0.0036003551440510137","-28.51339040283609","900088.7860127534"
"OneRoot Network","RNT","-91.4072872841745","-87.45815731800877","1536984000","99.11027929973663","112.39482229692925","1626832800","10.494786158982267","1.8423742617825305","1.9878970366366857","Application Development","Infrastructure","284073816.715856","0.0013702050922974197","","389239.39025242976"
"Maecenas","ART","0","-88.23615910586233","1557363600","99.61640961347409","260.6947502143603","1605852000","3.142703240764993","","","","","68879107.3791533","","",""
"Blockmason","BCPT","-67.23496767947552","-85.62732888598872","1515247200","99.86654963143641","749.3422541756755","1616911200","77.07537430691171","1.0883081602126008","4.223106862370995","Lending","Financial","116158667","0.0029124904768451838","","338311.0114405309"
"IP Exchange","IPSX","189.3597171778696","189.3597171778696","1541491200","0","1","1609354800","777136.2694912606","","","","","943181786.7984717","0.000009797252829167451","","9240.590429130538"
"ValueCyberToken","VCT","-25.118823105502724","-70.0377509066907","1522130400","99.13847441210137","116.07316300832437","1600052400","199.61349051243872","3.634323690711702","5.339853618845831","","","107837023.29999998","0.0008991233469742281","","96958.78531723381"
"Exchange Union","XUC","-79.18665073277363","-85.03545211435207","1520146800","98.90343957920949","91.19424530014454","1626789600","25.316549377439323","1.96403947748091","1.6128595482622274","","","0","0.1049379186640083","19.226544179785094","0"
"ILCOIN","ILC","-64.65001827581439","-72.02967944887553","1587466800","98.94341770206722","94.64478081418912","1626750000","9.292842313410866","1.2421626106717343","1.0011569444077706","","","724112487.387564","0.0028518480298844098","6.149687461609286","2065995.4837533843"
"Pylon Network","PYLNT","-95.78252480254274","-89.36904360511004","1518868800","97.3536419030821","37.787780919168185","1609030800","688.3423256811083","4.812655020393376","3.7113834165956527","","","602010.41084649","0.10930089850183691","","65800.27881298134"
"MktCoin","MLM","-88.67967631481031","-78.18015509311728","1554775200","99.67039557514012","303.3939852066863","1626735600","107.35129678002744","3.912121409184847","5.113543614212372","","","1209529899.69886","0.000006414124793031312","","7758.075717571133"
"DMarket","DMT","-98.75658115810346","-93.57652154810711","1621728000","99.36718314254743","158.0236032310434","1625493600","22.085525484091402","4.927682515175547","3.723882500138545","Gaming","Media and Entertainment","56921773.17195558","0.012338824893304888","","702347.7917851799"
"Monero Classic","XMC","-83.50408837719824","-77.69782779707789","1526972400","99.42409562563121","173.63993824426552","1626426000","42.13380029733669","2.3400381988312997","2.8881279612178936","","","19176436.19105911","0.07758938951233119","","1487887.9770864497"
"Thore Cash","TCH","0","-49.1383673796759","1555423200","99.86667478709913","750.0456802147141","1614942000","52.81010685041137","","","","","55056178","","",""
"Ubique Chain Of Things","UCT","-74.45385746489906","-58.29393535507982","1525010400","99.12624522342341","114.44858749935153","1614355200","17.40150855238996","3.306381666000313","2.4227694834252596","","","","0.0022503503378881544","",""
"TEAM (TokenStars)","TEAM","-82.28278994570276","-82.88076295442308","1526029200","99.62569344096629","267.1606937857424","1547362800","6527.024066305175","6.624903126065904","5.932337432942286","","","12559564.3163","0.0021146928902067604","0.6980808021554155","27054.680032831635"
"EncrypGen","DNA","-91.75417253503159","-77.36185487583256","1519876800","99.94828566231132","1933.6997140330395","1626760800","6.610631033704097","1.1190395941569895","2.427205080315291","","","67029928.169442","0.00029301395975606836","-1.3524004121519906","19640.70467509303"
"ShipChain","SHIP","-77.01770031218977","66.09471250452438","1524571200","99.57009129772896","232.60752683474485","1609408800","126.28668677557748","2.3689683707724782","2.941891559944524","","","478598259.681331","0.0009962145386504713","","476786.5444673556"
"Digitex Futures","DGTX","-80.92688271744713","-75.47266901449635","1554919200","98.20956723017501","55.852418300953474","1626807600","14.223209519409785","1.239553692375563","1.5144892199514808","Decentralized Exchanges","Financial","931035714.9999999","0.0025546659951206563","7.72567069616203","2378485.2813533465"
"Hycon","HYC","-90.30523369171964","-90.78518098405314","1541743200","99.75166450537849","402.68105915510273","1626778800","11.606255128811165","1.6985575907523436","2.2978327708455324","Application Development","Infrastructure","2675558492.311827","0.000126008222917549","4.988280453561536","334465.8230788113"
"Hyperion","HYN","-57.449083749004295","-96.26608237933233","1597377600","99.41962962033374","172.30376239653003","1625050800","57.50818328915105","5.226351941117642","3.998995109758054","IoT","Services","203783085","0.0065003032754026085","4.837150633161512","1324651.8548971482"
"AceD","ACED","-97.4469263630436","-45.703753424055805","1609315200","99.95008239440384","2003.3012161884023","1623675600","609.7583830145957","0","","","","199487000","","",""
"Polkadot","DOT","-62.95619518257174","47.228841306962806","","","","","","1.2329511628948622","1.7835443509730435","Smart Contract Platforms","Infrastructure","977116880.5432768","12.177782180276713","9.940072314414685","11923799320.223585"
"Uniswap","UNI","-52.17510278405316","242.2245531180383","1620018000","63.61996057633568","2.7487600778945955","1626825600","14.65466636415316","1.3285962972044627","1.7887507986917552","Decentralized Exchanges","Financial","587325025.6432422","16.20383615352091","10.097027126739816","9521724997.824871"
"DigiCube","CUBE","3.293244434900735","397.1492970381468","1519538400","86.41732894619135","7.362322153267453","1587934800","2624.5592481441213","0.7559433338788704","0.7929423047428213","","","2429126009.1729","2.0028","","4865053571.171485"
"Internet Computer","ICP","","-93.27005262676902","1620702000","93.8118573386259","16.159937718338696","1626771600","18.55372679639681","2.115293897522594","2.512483502755171","Smart Contract Platforms","Infrastructure","136899213.55","32.177396820508044","11.205698922444931","4408283883.880747"
"Autonio","NIO","","5.359630999855863","1625166000","12.85245901639345","1.1474793077501881","1626350400","1.8491531121529514","0.581693682731734","0.5670223711397095","","","89886209.7438","43.857","","3942139500.7338367"
"Shiba Inu","SHIB","","-9.715428001453684","1624960800","32.86914870938934","1.4896280633638654","1626771600","11.427122032302433","1.1081500597061011","1.3886954044822422","","Media and Entertainment","394796000000000","0.000006383182486155605","7.59514555534819","2530041978.083613"
"PancakeSwap","CAKE","-49.858855626686726","2084.596309393057","1619773200","71.28805237951484","3.4828706614333904","1621785600","24.923188425823515","1.2883376961802535","1.9046869476978172","Decentralized Exchanges","Financial","197889387.6048474","12.554288206541385","10.030755878434714","2486536685.5685577"
"Coin","COIN","","-31.720834666127022","1619910000","29.22372948575601","1.412902930225387","1621760400","3.4838015029871703","0.2694142696604688","0.7057650942103089","","","11800844.759170199","209.18961000000002","","2468614112.841358"
"Klaytn","KLAY","","-24.905843492421408","1623801600","26.768807346921044","1.3655383229074798","1624366800","26.535052602103644","1.331249604319335","1.4136349225727967","Smart Contract Platforms","Infrastructure","2487655293.4","0.9239886544640216","2.638289825356378","2296590929.3746953"
"Fei Protocol","FEI","16.059398208419097","3.004744113805339","1621882800","3.141288749865076","1.0324316595721863","1624312800","2.8508418277329626","0.14294621512128156","0.3926267797277323","Stablecoins","Financial","2041429432.983002","0.9978772931556253","0.1989998658415489","2040673072.8583806"
"TerraUSD","UST","0.010502530970490713","-2.0125225978924215","1622862000","6.189322974041554","1.0659767434822893","1624370400","2.2552699215874097","0.0809544886533138","0.2010546637269286","Stablecoins","Payments","2012693231.207595","0.9997292379442725","-0.03678848847139274","2012148270.2507646"
"Avalanche","AVAX","-56.71561831506078","183.09857760898586","1612990800","82.18125220857708","5.612066637372532","1626771600","11.149266899972847","1.1637050859744131","1.7118086487598618","Smart Contract Platforms","Infrastructure","172418164.00045115","10.395875656727437","6.885346436378013","1791684188.801909"
"Amp","AMP","-12.2847497678857","675.6251601690263","1623902400","64.52998816667976","2.8192829613341384","1626750000","14.369726725222854","1.2654284996240677","1.92139712367105","Payment Platforms","Financial","42227702186","0.042393348425348594","4.401951392362063","1790173691.9729524"
"The Graph","GRT","-60.99831223824525","51.6949055717023","1613134800","79.89178146689798","4.97309096951481","1624366800","24.704844265965722","1.5153288441293629","1.8233838230873083","Data Management","Infrastructure","2897903422","0.5468463725946391","10.73566836437104","1587203906.92267"
"Elrond","EGLD","","","1618189200","69.41985256754575","3.270095417979297","1624366800","35.58888611269397","1.2987959164506855","1.4888616775075239","Smart Contract Platforms","Infrastructure","19151101.46912373","74.1562227886664","5.633473629145318","1420173347.1926956"
"Kusama","KSM","-52.30213278758856","138.3033857833759","1621310400","73.33358953860964","3.750036029213139","1626771600","16.23712882170027","1.81598824601355","2.0877586836545903","Smart Contract Platforms","Infrastructure","8470098.05726206","165.42395651959504","8.335429065130654","1401818880.8492997"
"Celsius Network","CEL","-11.750487920406698","-5.092814629587875","1622761200","34.54027954063496","1.5276569972839447","1626789600","14.010168050700994","1.0668307502533079","0.967194793700421","Lending","Financial","238863519.82599998","5.2122513403148085","8.427827836942734","1245034085.0553138"
"Axie Infinity","AXS","132.86432870615693","3078.367170967703","1626336000","34.00089428184015","1.5151720453158306","1626771600","33.009170808678405","2.8070467709361484","2.3626840106361","Gaming","Media and Entertainment","60907500","18.987338097794243","20.923015008684903","1156334179.1443126"
"Helium","HNT","-13.875383843536628","665.1904520987557","1622224800","50.06209295618355","2.002486806510696","1624366800","16.333777236583604","1.1119612935960115","1.4936067246684859","IoT","Infrastructure","91179720.05888262","10.407990706046483","4.849783390398698","948565789.4416087"
"THORChain","RUNE","-70.90782690309968","215.0636781663339","1621382400","80.31111522254095","5.079007832606428","1626771600","32.76102167144556","1.7499374817728537","2.238668702621455","Decentralized Exchanges","Financial","234138293.16348216","4.0027185782269745","11.638212172441202","942019553.2906182"
"XinFin Network","XDCE","-10.847915398465712","1353.6663611981185","1618495200","48.21381710830357","1.9310170090955734","1621663200","65.74136505025638","1.8653067323671528","1.7862900309155991","","","12281793968.5","0.0708890220200333","2.0735368985544524","870644363.0785087"
"SushiSwap","SUSHI","-44.3602527882402","105.16652054624227","1615672800","70.63566490472138","3.4054917189689276","1626771600","13.069101941237793","1.44882518159599","2.0416580403601925","Decentralized Exchanges","Financial","127244443","6.817797732118848","6.597311521258193","869253682.0701987"
"NEAR Protocol","NEAR","-63.56876365491638","28.183670557406714","1615654800","76.74241148473749","4.299671908563359","1626771600","12.18447019094578","1.1577004380930698","1.577489532748945","Smart Contract Platforms","Infrastructure","415695850","1.7451411104706176","3.4784686243952203","724535559.2016624"
"Flow","FLOW","-53.24277513818082","95.02175815428411","1617627600","66.02430457196382","2.943280446218083","1624366800","124.90514388808312","2.250601990550957","1.7569285322638852","Smart Contract Platforms","Infrastructure","50946679.00000001","13.858976287938605","15.808052389129076","706053046.8746734"
"WhiteCoin","XWC","-44.31394461493013","309.7355378892537","1614934800","64.7331726710149","2.835525834721515","1626336000","14.901341768318751","0.998073843177067","1.200087877664351","Currencies","Payments","732798688.9999999","0.9137015107582762","8.521969887534283","669677330.4605211"
"DeFiChain","DFI","-38.31947155474849","21.757610599380246","1620630000","57.25795890714506","2.339616860663135","1626800400","9.011868661011238","0.871416959709423","1.0628487909368523","Decentralized Exchanges","Financial","300511840","1.9744029313584086","7.663362774494435","593331457.8039091"
"Curve","CRV","-48.8162113531437","126.56670437623158","1598983200","74.3682418320744","3.901410092310227","1603663200","322.13692519908847","1.4000377452738053","1.8734240904959139","Decentralized Exchanges","Financial","376722737.0489313","1.4023352012270147","7.791432342258998","528561975.7424099"
"Small Love Potion","SLP","1960.6040794500989","4083.411403590955","1626739200","7.353508788231157","1.0793716922470675","1626764400","37.44769888863726","4.251999463761844","5.060543978051626","Gaming","Media and Entertainment","541173609","0.7603308277261683","24.043492434838548","411470978.0745278"
"Neutrino Dollar","USDN","-0.1469479469075546","13.719969382670936","1616637600","11.153372935226436","1.1255351306369241","1616770800","45.4590897900718","0.11750495592026503","0.24848763585793535","Stablecoins","Payments","397924953.178379","0.9950174108785204","-0.40590757755556445","395942256.6355071"
"renBTC","RENBTC","-38.416608043232884","7.814763324410063","1618398000","50.90052728788756","2.036681749849644","1624694400","12.900358511074527","0.7349097291270991","0.9721862199673272","Currencies","Payments","12401.18595163","31703.9892505799","6.345303507470673","393167066.10491997"
"Perpetual Protocol","PERP","26.40022648824728","549.1791875240866","1617804000","99.72920843893483","369.2877267173518","1624370400","104.38545469038452","2.4972995982163253","2.255975467998494","Derivatives","Financial","43556738.66386427","7.53053264301916","18.44461944653011","328005442.33168465"
"1inch","1INCH","-60.41138345184438","59.16807876911","1620504000","76.6049931109244","4.274416351922316","1626771600","11.208321373357261","1.3403700275850114","1.8994456780901552","Decentralized Exchanges","Financial","180001226.53481352","1.808751926697834","3.7882171818677675","325870504.61728364"
"The Sandbox","SAND","-2.619923961732341","1051.5641104917086","1616943600","51.4064304009071","2.0578854532610156","1624366800","184.44696350432713","2.4272822027430716","2.4256563215951017","Gaming","Media and Entertainment","702992326.2233225","0.42662320904559603","7.2592530653785765","299718257.5464901"
"Arweave","AR","-63.21575754743159","203.22405947884184","1620986400","81.21549560457004","5.323536777703266","1626825600","12.969020222216102","1.419679177045757","1.725818541625004","File Storage","Services","33394701","8.10062696272454","7.510681304951897","270529617.49686915"
"FRAX","FRAX","0.42854753466297313","-0.35977129348209397","1614517200","40.56552108181658","1.6825250565022776","1625364000","28.219210575728006","0.83607348025095","0.7260850020941338","Stablecoins","Payments","236722873.56112605","1.0005170423580754","0.0730558649520923","236845269.31388247"
"SKALE Network","SKL","-63.05296255281322","133.2593111696769","1615521600","84.33111503699871","6.3820750638050185","1626771600","10.049887123972423","1.438987523925956","2.176752441735738","Scaling","Infrastructure","1213100288","0.18580546238219064","5.947729198616297","225455529.42613503"
"Wootrade Network","WOO","-39.1103939287045","-36.60692109133771","1620828000","67.21519970587246","3.0501939649732184","1621785600","49.66851672989186","1.7625577046733663","2.3252763725902295","Decentralized Exchanges","Financial","471337641.8266705","0.45181112547029734","19.069732294603714","212955590.4302239"
"Mirror Protocol","MIR","-70.78904381892501","120.2166766187695","1618192800","78.8044086104242","4.717962247997523","1626775200","9.204144847629602","0.7005377168995748","1.323776585957809","Derivatives","Financial","77742679.932493","2.728619063096569","4.964306833548009","212130158.4800155"
"Mina","MINA","","-61.68379643557657","1623654000","63.92390523265671","2.771918652639801","1626829200","17.07019809639668","1.6542333976974883","1.5133078718520763","Smart Contract Platforms","Infrastructure","178548873.84003925","1.080557649098841","13.750569322546555","193800700.55434594"
"Injective Protocol","INJ","-61.89271055744827","45.77884340183642","1620824400","76.72423802457968","4.296314771804335","1626760800","16.66352326924121","1.3961172521711827","1.865381295815523","Derivatives","Financial","29442196.41","5.851330777579495","6.705373276494721","172276030.01337352"
"Conflux Network","CFX","","-76.89662874623258","1620403200","80.70641530369954","5.1830699983489845","1624366800","16.08544277308492","1.417635882244689","1.8309673408060325","Smart Contract Platforms","Infrastructure","856726345.3342514","0.199016850398653","5.596685624798338","170502978.90197143"
"VENUS","XVS","-78.131053139035","336.75459807259045","1620612000","89.21000619862977","9.26784591732583","1626750000","17.197125445289277","1.4287678222484812","2.5224708176628137","Lending","Financial","10417723","15.85165230601353","8.297073904936711","165409503.67767897"
"Clover","CLV","","-17.720167563190557","1626530400","41.444576053682994","1.7077837245560539","1626750000","13.194479860279603","14.986114345859917","","","Financial","128777778","1.2574102922316086","-1.0287621280063886","162046939.47135636"
"Anchor Protocol","ANC","","-35.306418666207236","1622149200","40.29163962027978","1.67480733625981","1626886800","0.4353255532116091","0.5083678569267679","0.5009019097284763","Lending","Financial","87916447.829252","1.7782356045676897","-1.2187750064569636","156499251.3707372"
"Reef Finance","REEF","-64.90256860403336","29.499591092567396","1615777200","78.381441205443","4.625655250671816","1626771600","9.484801593210022","1.3322145754874477","1.926448037669616","Asset Management","Financial","12666667338","0.01208778503523622","2.900838034110681","152852494.06444177"
"Energy Web","EWT","-66.09925623483312","-23.197520287882195","1618621200","76.87702680091336","4.3247033648748054","1626800400","15.336799157245526","1.0277673081299534","1.4889391485623062","Energy","Infrastructure","30062137.999999996","5.042020490197315","12.474427951826222","152454527.039844"
"Raydium","RAY","-73.37125856835588","-72.6301652892562","1620018000","83.5736871473743","6.087793462670794","1626771600","8.271352676747034","0.8938169996387038","1.824113806541531","Decentralized Exchanges","Financial","56030385.861062","2.634","3.40360381580497","147808157.90148154"
"Alpha Finance","ALPHA","-61.982965731973074","138.3543587519878","1612533600","81.94247686648882","5.537858058418862","1624366800","66.71100032194212","2.216472696566549","2.3058551034803862","Asset Management","Financial","285579035","0.514880677899026","1.6854191858031178","147234986.60346156"
"StormX","STMX","-65.29665092858097","468.02122834218346","1617624000","84.30176764664311","6.370143959464085","1624366800","36.036537478982396","1.5697435156243147","1.7622792110408854","Rewards","Payments","10000000000","0.014669056284146024","3.059825855216348","147063026.8898551"
"Tokocrypto","TKO","","-62.86037261385449","1620219600","68.34230544073506","3.158789715808096","1621785600","26.321644935742388","1.5053345995770588","1.990604128124062","","","108500000","1.34473566940828","1.8335845778184332","145818252.75323138"
"Tribe","TRIBE","-57.8672356408885","-61.46106383281267","1620230400","68.2471250181753","3.1493211262677754","1625857200","9.856899194933536","0.4489189589809859","0.8755479873072524","Stablecoins","Financial","248364400","0.5639607365618724","-0.6320637611007621","140067769.9597475"
"Dawn","DAWN","-69.79299861002191","1149.6474764723837","1619568000","79.39942064774777","4.854232412112584","1624363200","75.23243351538845","1.9952876627704759","1.8308971247697592","Rewards","Media and Entertainment","69676484.08507168","1.9992852289289558","8.01675622377919","139303165.43498728"
"Serum","SRM","-59.04156331336632","135.73134518878695","1620036000","78.87054333245119","4.732729363248732","1626771600","10.855849564980835","1.3801669568625543","2.0485771106221637","Decentralized Exchanges","Financial","50000000","2.665367218864118","5.815334923205497","133281568.25239933"
"Keep Network","KEEP","-54.594557980745684","5.984908117764491","1599771600","84.76213766358674","6.562600303917587","1605582000","32.29390409495378","1.8454621644775393","2.106222922607785","Interoperability","Infrastructure","559637607.9498357","0.23168041305212314","2.34807623802994","129731788.91490094"
"NuCypher","NU","-56.02217073724077","13.642989911740386","1613926800","82.22910922934064","5.627179936590747","1626778800","8.510063143644661","1.025536644219388","1.7287415107089794","Data Management","Infrastructure","664250000","0.18903719558767965","6.497717861775304","125541277.14399907"
"Ultra","UOS","-4.98367941003681","300.9626319475483","1620075600","38.943837961460375","1.6378363241514984","1621785600","141.38872677164335","1.52621682036846","1.6797938403210277","Gaming","Media and Entertainment","282789762.3439","0.4422650460843849","1.708264409366536","125321390.41566265"
"ZKS","ZKS","-74.26553315794231","119.0808127004411","1614214800","94.8032126570783","19.24265770393806","1626825600","9.16639998277239","1.3914143773790577","2.0045073126178927","Decentralized Exchanges","Financial","197440000","0.627245151329437","","123843282.67848405"
